Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
2085,543,1780,1657.5,406.0865562,37.29798927,224,160.6813996,133.8419852,124,117.3517495,35.7555202,91.40331492
2086,929,2016,1670,860.9332616,54.94748481,207,225.8600646,314.445266,131.9720129,209.5662002,74.45478681,96
2087,446,771,1673,254.8520179,33.56815914,263,154.5672646,58.0384265,116.896861,97.59192825,25.02159656,92
2088,492,1834,1664,737.4044715,88.82753055,224,264.2337398,313.7335921,123.7052846,228.7296748,120.2395356,90.20731707
2089,362,975,1676,169.878453,40.61493438,263,232.859116,33.39583184,124,135.6574586,30.13264879,94
2090,283,1127,1678,426.8515901,34.038737,262,162.6113074,109.3036594,130,110.3392226,27.61227465,91.30742049
2091,385,1727,1677,361.6103896,51.43141303,228.0623377,169.6545455,141.6390987,124,135.6545455,53.4535686,88.7012987
2092,325,1397,1678,329.1938462,32.67040562,251,146.6123077,92.93291732,125,101.7292308,28.28155248,91.53846154
2093,791,711,1679,364.0101138,37.19433807,263,157.2225032,112.8652715,123,100.8369153,27.37387561,92
2094,274,1587,1680,456.1167883,33.07005785,243,141.2919708,139.0442028,122,92.01094891,29.0685036,89
2095,304,680,1682,576.8486842,50.40110513,263,226.7796053,217.0057644,123,168.7006579,58.35579275,92
2096,269,998,1683,178.2081784,30.16205008,263,167.8364312,28.47310475,124,95.96282528,19.64779698,94
2097,222,1864,1683,298.1756757,25.75458093,223.5585586,115.8828829,58.09339293,123,97.63513514,21.83913275,87.25225225
2098,306,1614,1674,470.5359477,41.25704548,241.8529412,170.4542484,168.0164912,122,119.4444444,39.11938665,89
2099,310,1992,1688,467.8516129,52.45691007,207,173.3903226,139.0833744,132,164.2,57.25867043,96
2100,322,1138.5,1692,621.2204969,59.28658091,262,263.0403727,226.6995304,129.9689441,192.8571429,67.37224968,91.20496894
2101,293,771,1683,398.3037543,35.12008147,263,179.1877133,117.0369624,115.9829352,123.5221843,34.65629209,92
2102,462,1778.5,1690,364.2813853,29.57720752,224.3463203,120.991342,91.20058963,124.8961039,75.79437229,19.4064565,92
2103,261,1950,1692,316.0613027,31.53540575,208,121.2375479,104.6405757,132,107.3716475,35.14623025,96
2104,349,1992,1690,407.0974212,44.495807,207,169.2722063,143.9446402,131.3581662,141.3810888,52.68918609,96
2105,397,1743,1700,388.4357683,59.44607827,224.675063,182.4836272,160.3767944,124,143.6171285,61.86740064,92
2106,324,793.5,1705,317.0061728,33.80247248,261.3950617,141.9475309,79.71528258,115,95.32407407,26.61449198,92
2107,178,1483,1702,313.8146067,27.96633594,243.8258427,128.8820225,50.21709266,122,80.33707865,17.85531545,91
2108,282,1604,1703,187.3723404,28.92834153,240.2021277,126.7659574,42.49990179,122,85.29432624,20.1074136,87.89361702
2109,302,1366,1705,571.384106,48.88859924,251,202.7218543,239.002672,125,157.7384106,52.07598379,94
2110,847,660,1700.5,741.0637544,93.44994366,262.9988194,269.0720189,331.2998266,123,192.8417946,88.54140355,92
2111,341,1146,1706,638.0351906,63.02941749,262,263.1143695,254.8877006,128.0175953,190.0791789,76.80481109,89.6627566
2112,400,1376,1706,410.2,47.39708439,251,191.76,143.0604093,125,127.9125,45.57617594,94
2113,806,1788,1709,518.0409429,47.48906605,224.8188586,178.1104218,205.6267669,127,138.9689826,51.68783781,93.53598015
2114,241,1962,1709,343.153527,29.98957922,208,118.1825726,126.7781744,130.3941909,101.7966805,39.7284028,96
2115,197,790,1709,316.4670051,27.83049338,262.1878173,145.3553299,61.53682469,115.3756345,93.50761421,20.67869338,92
2116,172,1917,1714,192.0523256,22.37855008,211.494186,86.45930233,28.10470493,123,68.6744186,12.61248046,89
2117,570,1457,1717,981.2315789,119.6820329,243.8859649,335.4105263,461.42002,122,267.0122807,118.7633771,95
2118,439,1030,1721,423.7243736,48.40129425,259,171.1571754,167.5116956,124,115.1389522,40.4493743,94
2119,196,1303,1724,418.6326531,30.92869875,257,138.8979592,88.73375766,122.1479592,89.29591837,21.69755235,93.92346939
2120,439,974,1722,279.0911162,36.09506266,261.0410023,146.9817768,75.6911888,124,94.43735763,25.1167151,94
2121,192,1249,1724,257.7916667,25.28413577,257,129.0208333,43.90098728,125,90.53125,18.63367055,87
2122,393,1080.5,1725,365.2671756,39.50078994,257.956743,203.7659033,91.87317882,128,137.6208651,37.52891772,89.99236641
2123,288,1996,1725,337.25,30.52962297,207,106.1805556,124.6196164,126.5486111,92.69444444,30.7033185,96
2124,418,2026,1739,674.9449761,73.75182851,205.8923445,177.1244019,277.5882159,124.1076555,189.8588517,98.92184586,94.54545455
2125,295,1304,1737,620.159322,37.61407094,256.3355932,183.9627119,210.3760604,121.0067797,114.9694915,36.63576583,94
2126,121,1418,1730,300.0330579,24.2008953,246.1900826,112.0909091,44.68518283,122,75.20661157,15.51607626,95
2127,335,1498,1730,250,26.69962742,242.4149254,116.841791,71.32119303,122,74.83283582,19.94142912,93.74626866
2128,345,1071,1728,421.2231884,63.26404868,259,248.8289855,134.7402088,127.942029,170.3768116,58.4660758,91.62608696
2129,281,1571,1732,378.4982206,34.64589078,240.9039146,134.9608541,126.6898385,122,100.4377224,29.62824184,85.8683274
2130,386,1872,1732,208.5854922,31.75447707,220.9740933,123.8704663,47.81869652,123.0854922,90.60103627,24.5629094,92.85751295
2131,245,1108,1736,435.1714286,36.94971084,257.5428571,183.8040816,168.3919705,128,143.6653061,46.05024675,89
2132,397,1139,1735.5,376.4987406,42.14917735,258.2443325,163.7758186,153.8135206,128,122.0730479,44.38868957,89
2133,406,1730,1741,300.2561576,31.51757661,225,125.1231527,86.96656601,123.2561576,93.65024631,27.78383645,92
2134,274,987,1740.5,145.5693431,41.21802847,259,193.3832117,37.89039439,124,108.8394161,26.6509753,94
2135,941,693,1741,529.2199787,54.58517109,262.7056323,217.0520723,160.9865445,123,149.5111583,47.58934635,94
2136,261,1920,1742,217.2528736,24.16956628,208.4827586,98.77394636,44.01246809,120.3678161,83.36015326,19.69187118,89
2137,478,1296,1745,333.5543933,42.53138055,256.0376569,170.3451883,83.02274304,122.9309623,110.7196653,35.27277459,94
2138,421,2031,1749,469.6057007,41.09784989,199.3990499,138.6484561,164.2579167,113,145.3824228,62.11290468,87.95961995
2139,515,1474,1756,814.2097087,89.38477772,243.7281553,280.4058252,324.8461334,121.4485437,221.5165049,93.14455325,95
2140,259,1430,1752,300.6602317,27.68018265,244.3783784,138.7413127,73.97899609,120.1467181,86.73359073,22.34911664,95
2141,800,1765,1757,685.02125,94.3531489,225,249.17375,265.2602582,127,211.4025,104.327253,94
2142,830,1832,1755,400.0578313,47.02643245,222,176.486747,161.0746301,126.6939759,135.3192771,47.15710968,94
2143,312,779,1753,356.7179487,52.97551681,251.4839744,208.3878205,113.8264203,117,134.7307692,45.06884283,92.30769231
2144,524,1077,1756,377.8148855,76.6124426,256,242.9866412,107.9873678,128,152.7251908,61.47045222,89
2145,253,1077,1755,340.7786561,29.38436328,257.2885375,150.3438735,70.58220482,128,95.13833992,18.56436231,89.15810277
2146,244,1734,1747,399.5245902,34.81988887,225,137.9139344,140.1896841,126.3606557,108.0655738,39.75060891,92
2147,655,1821,1755.5,307.7251908,30.3769248,223.140458,131.8671756,76.59748775,127,99.19694656,27.25986604,94
2148,205,668,1766,476.595122,38.96929901,251.1560976,194.8243902,107.0930829,122.7609756,149.7853659,37.33989062,94
2149,237,1482,1758,246.8565401,32.95458626,242,147.5232068,51.7191373,119.2827004,85.74683544,21.5462461,95
2150,266,1571,1761,332.8120301,28.23279591,240.0676692,117.8947368,102.0930504,118.3458647,90.42105263,23.4230045,86
2151,329,1250,1762,270.8662614,49.5208289,254.9604863,203.6322188,64.51909614,125,139.212766,44.98607869,87.03039514
2152,437,1766,1759,416.228833,47.87511648,225,168.7322654,163.3661891,127,134.5080092,49.16684807,93.19908467
2153,322,1941,1763,364.8850932,35.18517646,208,118.1583851,139.5988774,120,107.1024845,42.86105996,89
2154,302,1541,1764,271.9768212,35.70679077,242,150.486755,50.94759335,116.3278146,113.4801325,28.34888133,86.93708609
2155,475,930,1769,246.7052632,42.01854174,254,173.8736842,54.32968465,117,108.5978947,30.6832256,91
2156,99,701,1770,233.8888889,29.69987302,252.1111111,168.7171717,30.86834747,117,107.2424242,19.84999404,94
2157,139,1141,1770,184.0503597,24.03025671,256,118.3741007,28.8364513,128,75.51798561,13.45650671,89
2158,96,1520,1772,208.8541667,24.92609911,242,116.0729167,33.44783186,118,82.04166667,16.86286276,91.58333333
2159,303,671,1775,450.5478548,41.84841031,243.9372937,200.0924092,131.0649586,117.3465347,134.3036304,39.24064262,94
2160,293,1652,1777,344.2696246,33.9629597,229.2627986,135.8976109,101.9198869,123,116.2491468,33.99228419,88
2161,201,764,1782,314.9800995,36.72703059,250.4626866,171.9850746,59.00381006,117,108.4626866,26.52262903,94
2162,283,965,1782,217.8339223,32.74182403,254,146.1378092,50.6269626,117,95.0459364,23.75722382,91
2163,381,769,1782,394.7296588,39.63179422,249.3805774,174.2755906,107.8790399,117,96.07349081,28.71639648,92.46194226
2164,15,2044,1788,251.6666667,19.62942398,189,64.8,32.6401739,112,38.8,9.525904531,87
2165,317,757,1784,250.0599369,26.50954959,249.0473186,121.4700315,45.10711096,117,64.38170347,14.23545381,94
2166,388,1669,1790,464.5541237,42.61168362,217.8994845,168.1572165,181.1714812,123.2860825,133.806701,50.04495402,88.22938144
2167,313,1369,1793.5,283.313099,28.69105113,240.1789137,126.6517572,72.24161109,119,78.89456869,21.80269337,94.06709265
2168,329,1973,1797,449.6990881,42.92842717,191.6109422,154.0273556,180.7795215,112.0030395,145.5045593,53.81846868,88.87841945
2169,303,1749,1798,418.8580858,53.05460938,225,149.7854785,169.1785852,126.9273927,133.0132013,57.06339994,92
2170,243,701,1799,232.6213992,28.02029851,243,133.9135802,46.11139802,117,85.05349794,19.1805584,94
2171,407,2019,1804,222.4889435,25.2458475,189.8992629,95.10810811,49.65897744,112,81.66093366,24.3587316,87
2172,224,1881.5,1807,222.2410714,36.26922495,210.0982143,138.7232143,50.20232527,120.78125,118.3928571,30.4924771,83.5625
2173,216,950,1807,219.6666667,31.45236031,254,141.3472222,47.64461462,117,97.56018519,21.22714559,89.4537037
2174,771,1972,1797,705.9714656,89.73066723,194.5434501,211.3540856,302.9360212,112.3151751,208.0972763,107.4838055,88.27885863
2175,584,1209,1810,328.3133562,35.68367586,250,135.864726,119.8345605,125,79.66438356,24.75908687,92.01369863
2176,379,1861,1812,973.6358839,104.2925074,218.9736148,248.3350923,449.9559818,125,260.5039578,131.1576734,93.17150396
2177,466,1543,1812,1074.467811,159.698747,220.9978541,328.8669528,537.3201325,129,273.8025751,167.2916958,89.61158798
2178,272,1792,1816,553.3823529,61.40676814,222.0441176,178.7683824,183.6995806,127,179.8051471,60.4099364,93.84558824
2179,366,1868,1815,902.2213115,75.07414226,212.136612,255.557377,425.1449167,125,256.8387978,109.6829489,86.49180328
2180,718,1816,1816,1136.895543,166.687084,222,320.8050139,657.8001112,126.1587744,303.1364903,191.7508139,93.49860724
2181,225,1791,1819,365.4133333,46.60514652,222,155.7777778,92.18262542,126.3155556,129.4711111,49.93701668,92.00888889
2182,231,1061,1824,346.1255411,59.24768899,250.9004329,215.7012987,118.0142099,121,161.7359307,56.32100897,84.42857143
2183,306,1681,1824,314.3660131,25.71552706,214.0424837,123.2745098,92.83327213,125.5784314,86.63071895,24.09484478,89
2184,483,600,1832,813.9730849,90.39416624,240,283.4989648,253.8969334,113,212.1200828,83.77398753,90
2185,190,756,1833,258.7157895,26.78455614,245.9368421,113.0157895,38.46283526,117,66.49473684,12.96586784,92
2186,100,1049,1834,159.61,34.84855982,249.92,182.39,26.15567034,119.92,134.25,22.04145543,83
2187,253,627,1835,647.3557312,55.17776911,240,246.0948617,186.9877339,113,195.9367589,63.81722998,90
2188,442,999,1842,488.9434389,48.56437836,253,191.0045249,160.1065234,119,157.8665158,45.69407104,78.5520362
2189,370,1215,1845,479.3918919,72.84903325,245,244.1783784,162.5929309,125,168.7837838,71.50050131,95.97567568
2190,386,1341,1839,368.4041451,38.2649064,238,151.9145078,132.9239696,120,106.4300518,35.46546194,86.91968912
2191,609,1870.5,1843,288.955665,48.55468982,209.4400657,145.3924466,85.34716067,122.2824302,125.320197,47.91351449,83
2192,549,984,1854,418.431694,49.76349835,253,171.3879781,135.8752157,119,142.4298725,42.75478695,76
2193,333,1019,1849,579.972973,50.37210519,249.3273273,218.7867868,234.8358101,119,172.5705706,61.60351245,80.63963964
2194,183,1086,1849,219.8032787,80.80679727,250,285.8251366,55.27229887,121,198.0928962,56.33862595,88
2195,361,1529.5,1858.5,378.432133,38.23577775,221,159.9445983,127.4718116,129,111.9722992,36.29760181,96
2196,379,1515,1850.5,250.5277045,27.45760787,217.4116095,129.4511873,74.30180232,129,76.48548813,18.77073247,96
2197,424,1207,1853,656.5070755,73.53732743,245,268.9622642,233.7735259,125,188.4929245,83.84016058,96
2198,209,1469,1854,280.6076555,28.76813809,220.6363636,131,98.6463143,129,84.11004785,26.93497056,96
2199,208,1198,1853,474.4615385,58.770266,245,200.1634615,186.0794295,125,156.1442308,58.33534875,95.75480769
2200,313,1664,1858,270.0479233,27.84985314,215.9616613,112.543131,88.20133366,126,82.67412141,23.68521937,89
2201,367,1583,1869,267.7847411,40.59561431,221,150.3024523,76.03533106,129,111.7547684,34.1131967,89
2202,473,1949,1868,851.7103594,94.77249659,193.3911205,234.012685,374.0330905,112,270.8287526,125.4158602,83.29598309
2203,441,1546,1861,444.5895692,51.17223192,221,195.9297052,164.4686259,129,136.2902494,59.08239332,96
2204,181,1087,1855,252.5690608,85.8417384,250,333.038674,81.31333042,119.8950276,223.3646409,90.81586785,88
2205,327,1374,1863,243.7492355,26.91043509,234.1437309,124.4250765,67.38242287,120,93.81651376,20.94668889,81.02752294
2206,882,1010,1857,497.5385488,51.11387914,248.0895692,186.8344671,162.5400368,119,134.5102041,48.18129789,79.39002268
2207,405,1539,1867,376.4518519,42.72360063,221,174.637037,124.0545663,129,120.1530864,43.31940173,96
2208,287,1951,1872,819.0766551,60.20841178,189.5470383,233.5470383,282.8984739,112,236.369338,100.6254019,85.16376307
2209,204,1835,1874,184.4558824,23.02936939,200.7401961,92.86764706,44.11564532,120,77.79901961,16.7450838,82.01470588
2210,218,1584,1869,277.7247706,31.73551946,221,139.3944954,94.29382176,129,107.6605505,34.63961137,89
2211,393,1618,1878,254.8040712,26.07729452,221,125.5292621,52.03731769,129,95.96946565,22.2012843,89
2212,383,1930,1879,544.6657963,50.37097949,193.7258486,159.0052219,219.6835731,112,171.6814621,69.82024674,83
2213,322,1206,1882,339.4006211,33.98583964,245,138.7049689,80.32712169,125,89.9068323,24.34571901,96
2214,213,1805,1884,211.1830986,23.39310486,196.1079812,105.7981221,40.40046347,118.741784,87.13615023,19.66644634,82
2215,299,1538,1882,259.5953177,32.60640763,221,134.638796,59.55230157,129,91.25083612,27.37939921,96
2216,227,663,1892,266.8502203,38.53866531,230.9118943,168.4317181,58.5254996,114,108.339207,25.60445214,89
2217,458,1269.5,1895.5,553.7248908,59.13902545,242,201.19869,224.9113676,125,158.8471616,60.66183666,96
2218,314,1655,1892,614.5350318,75.90385323,213.5,204.0350318,338.6821203,126.522293,185.8980892,94.92678764,89.03503185
2219,98,1314,1894,215.3265306,25.40732552,242,103.255102,29.18754695,125,71.28571429,14.08735633,96
2220,443,1378,1900,848.4176072,99.15388024,223.2257336,274.1873589,342.5748977,120,236.3634312,111.5805665,83.9751693
2221,294,1187,1895,474.877551,48.14847023,245,167.2210884,222.1920547,125,127.962585,56.2035121,96
2222,76,1471.5,1898,328.9342105,25.40099114,215,146.8289474,28.41236141,129,103.6052632,18.76669315,96
2223,81,711,1900,294.5925926,23.16031088,231.8765432,118.1111111,33.7649144,118,79.07407407,12.61326462,89
2224,531,1254,1895,277.7438795,40.34273413,242.4293785,143.3032015,74.05945046,125,96.17702448,29.16036855,96
2225,366,1977,1900,474.7103825,51.8296937,173.0437158,159.6010929,219.5703732,112,161.1229508,72.17504345,86
2226,264,755,1902,336.1401515,27.23583144,230.3787879,138.7689394,73.79789002,118,91.59848485,19.73545953,87
2227,316,1231,1902,213.9398734,27.96342566,244.0126582,128.25,42.95948101,125,82.85443038,21.62092636,96
2228,326,2027,1903,437.8343558,49.7461396,170,139.9601227,169.1785862,113,152.5674847,66.95527819,86
2229,341,1518,1905,419.1407625,49.39961375,217,168.313783,163.4001696,129,124.3020528,58.21531759,96
2230,534,1275,1898,1011.076779,114.4472312,242,328.2078652,564.0756803,125,267.5973783,149.4996937,96
2231,529,1379,1899,905.2306238,90.69521956,223,326.6181474,370.0716758,120.1115312,277.6654064,115.7293062,83.2268431
2232,303,1565.5,1910,359.4455446,38.61338425,221,143.2871287,118.1522597,129,118.669967,36.50569205,85.330033
2233,851,1595,1908.5,599.5499412,77.92079254,220.7038778,189.2044653,259.0278219,129,160.2444183,92.44917943,88.41833137
2234,132,1553,1912,267.9015152,64.21023437,221,203.5,87.10289255,129,180.030303,83.41132691,90
2235,92,1452,1914,271.0326087,25.86876311,219.3695652,112.6630435,50.49370564,129,78.63043478,12.67230032,90.91304348
2236,128,1020,1917,234.7890625,28.81117998,233.578125,124.3984375,36.63603758,119,88.96875,16.614166,92
2237,359,1045,1917,465.3955432,51.61240851,235.4456825,185.9916435,198.4936839,119,142.7047354,54.51986215,92
2238,168,1469,1918,309.9702381,27.74890404,215,135.0654762,57.56261112,129,96.19047619,21.58341356,93.78571429
2239,159,668,1920,496.5345912,55.19907304,230,219.2075472,157.1025538,114,166.5345912,56.46974993,89
2240,249,1554,1919,231.62249,32.25032049,218.8313253,117.1325301,45.24389613,129,75.67068273,16.58057015,87.20481928
2241,382,2023,1924,286.3115183,31.84569258,170,113.3298429,98.64387456,113,105.9188482,37.81119293,86
2242,426,765,1925,393.0774648,38.25771474,230,173.9389671,110.4874807,118,130.0938967,39.29874251,87
2243,344,1256,1932,233.3633721,26.04685779,242,100.2877907,60.13351468,125,71.5377907,21.58781029,96
2244,198,1808,1934,272.0151515,22.424041,199,85.70707071,57.76536447,117,71.78787879,15.56598708,85.07575758
2245,331,1616,1938.5,486.6827795,58.55986826,213,201.2114804,184.1608132,126.0090634,173.7492447,68.14005602,85.06042296
2246,260,1832,1936,321.5269231,23.041112,194.5846154,97.74615385,86.47656436,115.8153846,82.31923077,21.82719991,82.31923077
2247,626,1004,1937,837.9329073,109.786642,232.172524,273.5351438,441.2116901,119,220.928115,130.9214712,92
2248,233,1283,1940,209.0429185,22.99510439,242,92.92703863,33.87805024,125,66.73819742,14.78160408,96
2249,263,1869,1942,449.4410646,35.82452874,183.2965779,133.6197719,156.7244,105.7490494,140.2243346,45.14200513,83
2250,449,1489,1948,208.6547884,25.08464592,215,109.9599109,52.31919317,125.6703786,71.10690423,15.15182602,90
2251,415,1616,1955,919.1493976,89.71555721,213,271.8433735,426.2977139,123.8337349,270.0120482,118.8029357,85
2252,394,760,1954,568.2055838,46.06160623,230,202.8401015,192.0040444,118,165.1852792,55.29530886,87.92893401
